Phenotype,Timepoint,AL_Mean,AL_SE,1D_Mean,1D_SE,2D_Mean,2D_SE,20_Mean,20_SE,40_Mean,40_SE,Diet_FTestStat,Diet_FTestNumDF,Diet_FTestDenDF,Diet_FTestScaling,Diet_FTestPValue,Diet_PairwiseDifferences
Eos_PercMyeloid,28 months,-2.780478400257528,0.11745937296963677,-2.7309860214606596,0.10335046906928615,-2.6846980501243785,0.10391063831622536,-2.2209359638740054,0.09635228923102178,-1.993187129612145,0.09175144710844459,12.64292462183879,4,473.21725462165466,0.9999927883139571,8.789220464833337e-10,AL-20:AL-40:1D-20:1D-40:2D-20:2D-40
B_CD11BposPercB,05 months,-3.6207902391639655,0.07966202483107551,-3.6136540733524507,0.079625442955810935,-3.7194403685810795,0.07953345068487537,-3.5925820127456176,0.07958011718562132,-3.60613217864953,0.07588842693271584,1.2815461566762536,4,879.3515676496064,0.9997726454421931,0.27549123060185454,NA
B_CD11BposPercB,16 months,-2.955543790119107,0.07404894401585994,-3.1202811646243425,0.07443560785298706,-3.137242397096689,0.07360762114985502,-3.2040558644848764,0.07377220023205538,-3.4126666528626806,0.07059713167328728,6.629747297992312,4,396.6630878400498,0.9968792581595131,3.579540948168908e-5,AL-20:AL-40:1D-40:2D-40
B_CD11BposPercB,28 months,-2.4204847330692862,0.14045868110589,-2.5336893673855694,0.12628287864572604,-2.554904744184008,0.12686981951530743,-2.7177219514799047,0.11927113751308502,-2.7059449933403985,0.11489664855743251,1.185909989664975,4,470.1066312569729,0.999998145487008,0.3161518731987468,NA
B_CD62LposPercB,05 months,0.5643125909570714,0.1024436823277957,0.606747955162247,0.10241297281834645,0.7080447824909507,0.10234808989276817,0.5122751725726391,0.10238103760949879,0.6469994638440102,0.09936940248279395,2.2887606400727267,4,917.9134590360004,0.9999395707844303,0.05817860076978753,NA
B_CD62LposPercB,16 months,0.5806223286271196,0.07412044921789104,0.6360011637518015,0.07417440639734833,0.8345744342105544,0.07374769573578165,0.49252341374988,0.0738479638471552,0.48950185070652574,0.06908470792733232,6.612008447830038,4,688.4405551718328,0.9992912719120229,3.17888862404311e-5,AL-2D:1D-2D:2D-20:2D-40
B_CD62LposPercB,28 months,0.07054185786829498,0.2336905932549553,0.40792198941819463,0.23001353064631236,0.5004041254991619,0.23017113151598814,0.1411627192884628,0.22831664562087917,0.13280344955879425,0.2273324710971753,6.0543044535059,4,466.2495000821402,0.9999999940190331,9.345411616748217e-5,AL-1D:AL-2D:2D-20:2D-40
B_NKG2DposPercB,05 months,-3.5755177694396414,0.19060508065407664,-3.619495889126194,0.1906011917925602,-3.623961926640253,0.19059418395049846,-3.6101500014185812,0.1905977460745287,-3.616898866641796,0.1902279564289149,0.790372408264449,4,912.6466861441015,0.9999998281760413,0.5315001084910823,NA
B_NKG2DposPercB,16 months,-4.396805513300051,0.18190483631342158,-4.587150195374479,0.18189172521687072,-4.703940220947595,0.18182037734433057,-4.554848348450171,0.18183990750920226,-4.640993000267307,0.18063226913288732,9.603360938314374,4,808.4725204629954,0.9999980800452819,1.3711523589903185e-7,AL-1D:AL-2D:AL-20:AL-40:1D-2D
B_NKG2DposPercB,28 months,-5.261610139768665,0.19690676575737445,-5.299433807897024,0.1942379606251339,-5.428751801391707,0.19435230878699833,-5.332084465475671,0.1930084152613315,-5.104928703539518,0.19229607327363446,4.509074466588846,4,466.2115851939592,0.9999999957028353,0.0013909283386340184,2D-40:20-40
CD4T_CD25posPercCD4T,05 months,-2.6496228550199485,0.0454077086456443,-2.6865188851369064,0.045382651213683387,-2.66902270274137,0.045290961421388644,-2.672175522450039,0.04533738252907662,-2.660800876175445,0.04266815622124471,0.1702752968841399,4,735.5938890537792,0.9992016849932658,0.9535650460802196,NA
CD4T_CD25posPercCD4T,16 months,-2.24211793567622,0.041388668428149,-2.344939676735061,0.041654939031247576,-2.463624435027699,0.041144733362937336,-2.4149179558854605,0.04124422943406281,-2.5290125659177476,0.03996601086486639,8.390892257876539,4,358.83734839735666,0.9963143734702019,1.7626583168648461e-6,AL-2D:AL-20:AL-40:1D-40
CD4T_CD25posPercCD4T,28 months,-2.2495780512485024,0.09840430146265623,-2.1364073178870315,0.09005961492783401,-2.2735596966173115,0.0904125447467045,-2.3192546789745587,0.08598421578404564,-2.3909014961961677,0.08349852414091175,1.784628626622094,4,468.6696020649714,0.9999992625584524,0.130708488553449,NA
CD4T_CD62LnegCD44negPercCD4T,05 months,-0.804997798017214,0.1157801522936369,-0.9011710576998337,0.1157352841547249,-0.8595825739103993,0.11563255063362718,-0.8275057218875931,0.11568469408149669,-0.798451975627356,0.11122387664103778,0.43435057665508675,4,904.6396954747352,0.9998735952867582,0.7838670135802455,NA
CD4T_CD62LnegCD44negPercCD4T,16 months,-1.3878644888654301,0.10782203992284467,-1.1450386214853852,0.10782010382925719,-1.1953813114302478,0.10741882662302617,-1.1825993764822913,0.10751958472872901,-1.1701952009398005,0.10200467819773058,2.5436244061572206,4,780.9139822628904,0.9997513602171652,0.038426666776947546,
CD4T_CD62LnegCD44negPercCD4T,28 months,-1.6195983021662013,0.1379067114132706,-1.6405740394381332,0.12849680011797873,-1.8682993341635472,0.12889893575748568,-1.6249674844579003,0.12396542849639898,-1.6505918909465676,0.1212463916237971,1.2783174566149995,4,467.7390111220095,0.9999996968844045,0.27755108317380445,NA
CD4T_CD62LnegCD44posPercCD4T,05 months,-2.2573292525153033,0.06384910572294915,-2.283252732414984,0.06381391933582983,-2.2830792408274982,0.06369172531157924,-2.24795795010158,0.06375360639121057,-2.2417587233060554,0.060032520682495615,0.14889156533957745,4,756.27091467264745,0.999291545936917,0.9634940314597754,NA
CD4T_CD62LnegCD44posPercCD4T,16 months,-1.065245030899257,0.07711882291135425,-1.2569055076988964,0.07741511261450372,-1.3720315981570115,0.07665769729335954,-1.3829926274442368,0.07681336975126869,-1.599875837710619,0.072603509592997,9.541608367891904,4,454.68658118032295,0.9975770232834541,2.0484428814896304e-7,AL-2D:AL-20:AL-40:1D-40
CD4T_CD62LnegCD44posPercCD4T,28 months,-0.26621736261036033,0.11200429486277295,-0.44238521696696376,0.1009388312271126,-0.38765450242350297,0.10139869403598419,-0.4618801521321565,0.0954738143927109,-0.7609685417800248,0.09207657002576228,4.499937077020059,4,469.8718985130347,0.9999983696847493,0.0014116903427970249,AL-40:2D-40
CD4T_CD62LposCD44negPercCD4T,05 months,-0.038506851138757625,0.12004720930212696,0.028857874490989643,0.11999446021534621,2.645422795365393e-4,0.11986571917411408,0.004416955973936432,0.11993103892515472,-0.04171777370969454,0.11463257262970297,0.22178467025694062,4,888.3572715024183,0.9998073586717431,0.9263197106290754,NA
CD4T_CD62LposCD44negPercCD4T,16 months,-0.8276782309686631,0.113577723922246,-0.6957917513027688,0.11374216085531691,-0.5551386254584728,0.11295086412010816,-0.5288341975899679,0.1131291867898315,-0.2874068467538531,0.10561747068770308,6.688027177385045,4,616.1725694840839,0.9988798608201005,2.8439138690164554e-5,AL-40:1D-40
CD4T_CD62LposCD44negPercCD4T,28 months,-1.8328492847769235,0.16312458908524383,-1.5527104455095362,0.1469238535817942,-1.5782678879993286,0.14759653988046764,-1.4639079125609746,0.13891961142766135,-1.3109054808294753,0.13393962625615521,2.0246058441311714,4,469.927668451752,0.9999983180190536,0.08989042514874614,NA
CD4T_CD62LposCD44posPercCD4T,05 months,-2.746300575655323,0.05607386823380823,-2.7808435085336294,0.0560434341078066,-2.779923889458084,0.05594677976795021,-2.7920428473397223,0.055995749480543776,-2.769764484595398,0.05281733746591527,0.24654417587885566,4,792.2160724344881,0.9994396037706452,0.9117899060220285,NA
CD4T_CD62LposCD44posPercCD4T,16 months,-1.9279587851279958,0.06634325355852239,-2.14597385261769,0.06644256818246329,-2.2221463762649107,0.0659755623718945,-2.13432479275334,0.06608054170965165,-2.310259977047679,0.06169451639887709,8.159979009348426,4,611.7355489108152,0.9988521511599241,2.052379154232027e-6,AL-2D:AL-20:AL-40
CD4T_CD62LposCD44posPercCD4T,28 months,-1.7517540239745588,0.11122723267916575,-1.7857407232328937,0.10179151470794327,-1.676668297850366,0.10219057671691992,-1.7890669260520022,0.0971831478854952,-1.7455886398651674,0.09437227998010397,0.3036900768979276,4,468.6718735355979,0.9999992612409413,0.8754947670713342,NA
CD4T_NKG2DposPercCD4T,05 months,-3.962456195108901,0.12775316703904407,-4.000794488579225,0.1277390132438429,-4.039613467908779,0.12771242111518097,-4.022719891104293,0.12772593445243088,-4.056848567947676,0.12636829279863926,1.573045240230027,4,918.5995304584833,0.9999942031033326,0.17935749477304713,NA
